customer_id, age , region     , city        , segment_true, onboarding_date, wallet_tenure_months, declared_income_band, avg_monthly_inflow_pkr, dependents, smartphone_user, avg_monthly_txns, complaints_12m, failed_txns_12m, has_savings, savings_balance_pkr, has_insurance, credit_score, churned_12m
C108878    , 47  , KP         , Peshawar    , merchant    , 04/01/2023     ,                 30.0, 25-50k              ,                51800.0,          2, Yes            ,             45.3,              1,               1, N          ,                 0.0, N            ,          495, N
C108879    , 33  , ISLAMABAD  , Islamabad   , saver       , "Mar 09, 2020" ,                 64.0,                     ,                25700.0,          1, Yes            ,              5.7,              0,               0, Yes        ,              3200.0, Yes          ,          544, N
C108880    , 49  , kp         , Peshawar    , borrower    , 2023-06-27     ,                 23.0, 25-50k              ,                44100.0,          1, Yes            ,             11.8,              1,               0, Yes        ,              5400.0, 0            ,          465, N
C108881    , 40  , Punjab     , Rawalpindi  , saver       , 2024-05-07     ,                     , <25k                ,                14800.0,          2, Yes            ,              9.3,              0,               1, True       ,              4000.0, False        ,          462, N
C108882    , 29  , Balochistan, Gwadar      , payroll     , 2023-03-13     ,                 28.0,                     ,                40300.0,          1, False          ,             15.7,              0,               2, N          ,                 0.0, False        ,          427, Y
C108883    , 32  , Balochistan, Quetta      , payroll     , 22/05/2024     ,                 13.0, 100-250k            ,               113600.0,          2, True           ,             20.4,              0,               2, N          ,                 0.0, True         ,          435, N
C108884    , 42  , Balochistan, Gwadar      , saver       , 2021-02-15     ,                 52.0, 25-50k              ,                34000.0,          3, True           ,              7.6,              1,               0, Yes        ,              6600.0, Yes          ,          545, N
C108885    , 42  , KP         , Mardan      , payroll     , 08/02/2024     ,                 17.0, <25k                ,                 9100.0,          1, 1              ,             11.6,              0,               1, False      ,                 0.0, False        ,          437, Y
C108886    , 51  , punjab     , Multan      , borrower    , 2023-03-20     ,                 26.0, 25-50k              ,                37400.0,          0, Yes            ,              7.1,              1,               0, False      ,                 0.0, N            ,          497, Y
C108887    , 32  , sindh      , Karachi     , payroll     , 2024-03-09     ,                 16.0, 50-100k             ,                74100.0,          6, False          ,             12.8,              3,               1, N          ,                 0.0, False        ,          413, N
C108888    , 30  , Sindh      , Sukkur      , saver       , 2018-04-18     ,                 87.0, 25-50k              ,                50200.0,          0, False          ,              8.4,              0,               2, Yes        ,             20200.0, True         ,          545, N
C108889    , 21  , punjab     , Sargodha    , merchant    , "Jul 23, 2023" ,                 23.0, 50-100k             ,                86500.0,          3, True           ,             48.1,              0,               1, False      ,                 0.0, False        ,          465, N
C108890    , 24  , Sindh      , Sukkur      , saver       , "Apr 23, 2022" ,                 25.0, <25k                ,                12000.0,          1, N              ,              8.2,              0,               0, True       ,              2100.0, 1            ,          437, N
C108891    , 26  , punjab     , Multan      , payroll     , 2021-05-02     ,                 50.0, 50-100k             ,                72000.0,          0, 1              ,             11.1,              1,               0, Yes        ,             37400.0, True         ,          488, N
C108892    , 39  , AJK-GB     , Muzaffarabad, saver       , "Jan 01, 2024" ,                 17.0, 25-50k              ,                36000.0,          1, Yes            ,             11.7,              1,               0, True       ,              4300.0, True         ,          425, N
C108893    , 27  , KP         , Abbottabad  , merchant    , 18/05/2022     ,                     , 25-50k              ,                46900.0,          2, 1              ,             65.5,              2,               2, N          ,                 0.0, N            ,          409, N
C108894    , 39  , Balochistan, Gwadar      , saver       , 2023-12-19     ,                 18.0, <25k                ,                21300.0,          2, 1              ,              7.2,              1,               1, Yes        ,             56000.0, N            ,          408, N
C108895    , 28  , Punjab     , Faisalabad  , payroll     , 14/12/2023     ,                 19.0, 25-50k              ,                27000.0,          2, Yes            ,             15.7,              1,               1, False      ,                 0.0, False        ,          424, N
C108896    , 29  , KP         , Peshawar    , merchant    , 2020-06-25     ,                 60.0, 25-50k              ,                47700.0,          2, True           ,             51.5,              0,               0, N          ,                 0.0, False        ,          581, N
C108897    , 45  , Balochistan, Quetta      , saver       , "May 12, 2022" ,                     ,                     ,                13600.0,          0, True           ,              8.4,              0,               1, True       ,             14100.0, False        ,          544, N
C108898    , 40  , Sindh      , Karachi     , saver       , 2024-05-12     ,                     , 50-100k             ,               102400.0,          0, Yes            ,              8.6,              0,               3, Yes        ,              4200.0, N            ,          489, N
C108899    , 31  , Punjab     , Rawalpindi  , saver       , 2023-09-13     ,                 22.0,                     ,                33800.0,          2, True           ,              5.9,              0,               1, True       ,             10900.0, False        ,          497, N
C108900    , 45  , Sindh      , Karachi     , payroll     , 2022-01-04     ,                 42.0, <25k                ,                27800.0,          1, False          ,             13.2,              1,               1, N          ,                 0.0, False        ,          446, N
C108901    , 24  , Sindh      , Karachi     , borrower    , "Jul 30, 2023" ,                 22.0, <25k                ,                 9300.0,          4, True           ,              8.1,              1,               0, False      ,                 0.0, False        ,          446, N
C108902    , 35  , sindh      , Karachi     , merchant    , 2022-05-29     ,                 37.0, <25k                ,                15800.0,          1, Yes            ,             64.1,              0,               1, False      ,                 0.0, N            ,          522, N
C108903    , 22  , punjab     , Multan      , merchant    , 2021-11-10     ,                 44.0, 100-250k            ,                87200.0,          0, True           ,             25.3,              0,               2, N          ,                 0.0, 0            ,          511, N
C108904    , 42  , KP         , Abbottabad  , merchant    , 2023-08-19     ,                 21.0, <25k                ,                22300.0,          1, True           ,             43.5,              0,               2, False      ,                 0.0, False        ,          483, N
C108905    , 38  , Islamabad  , Islamabad   , saver       , "Jun 24, 2022" ,                 36.0, 25-50k              ,                40500.0,          1, True           ,             10.0,              0,               2, True       ,              9000.0, N            ,          482, N
C108906    , 30  , Punjab     , Rawalpindi  , borrower    , 2023-02-02     ,                 29.0,                     ,                28900.0,          1, True           ,              7.0,              0,               0, False      ,                 0.0, Yes          ,          521, Y
C108907    , 30  , Islamabad  , Islamabad   , payroll     , 28/05/2024     ,                 13.0, 50-100k             ,                44300.0,          1, True           ,             13.4,              0,               2, Yes        ,             11400.0, False        ,          422, N
C108908    , 45  , Punjab     , Lahore      , saver       , "Apr 19, 2024" ,                 13.0, 50-100k             ,                71900.0,          0, Yes            ,              6.5,              0,               0, 1          ,              4400.0, False        ,          499, N
C108909    , 34  , KP         , Mardan      , saver       , 2023-09-20     ,                 20.0,                     ,                28500.0,          0, True           ,              4.2,              0,               1, True       ,             25300.0, 0            ,          481, N
C108910    , 26  , Punjab     , Sargodha    , merchant    , 02/03/2024     ,                 16.0,                     ,               105300.0,          0, 1              ,             24.2,              3,               1, True       ,              9900.0, False        ,          438, N
C108911    , 19  , Sindh      , Karachi     , payroll     , 2024-06-01     ,                 13.0, <25k                ,                27100.0,          1, True           ,             15.6,              0,               1, 0          ,                 0.0, False        ,          432, N
C108912    , 45  , Punjab     , Lahore      , payroll     , 2023-01-31     ,                 29.0, 50-100k             ,                59200.0,          3, True           ,             11.2,              0,               1, False      ,                 0.0, N            ,          530, N
C108913    , 47  , Punjab     , Lahore      , borrower    , 10/07/2023     ,                 24.0,                     ,                23900.0,          3, Yes            ,              8.9,              0,               0, False      ,                 0.0, False        ,          493, N
C108914    , 43  , Punjab     , Multan      , merchant    , 2023-03-09     ,                 28.0, 25-50k              ,                42700.0,          1, True           ,             76.9,              0,               1, False      ,                 0.0, False        ,          454, N
C108915    , 40  , AJK-GB     , Gilgit      , saver       , 2022-04-05     ,                 39.0,                     ,                14600.0,          1, Yes            ,              4.3,              0,               1, True       ,            101700.0, Yes          ,          511, N
C108916    , 35  , punjab     , Rawalpindi  , payroll     , 2024-01-18     ,                 17.0, 25-50k              ,                30400.0,          3, Yes            ,             17.0,              0,               2, True       ,             14000.0, 0            ,          502, N
C108917    , 31  , AJK-GB     , Gilgit      , saver       , 2022-12-02     ,                 30.0, <25k                ,                11700.0,          0, Yes            ,             10.5,              1,               1, Yes        ,             11100.0, N            ,          494, N
C108918    , 26  , Sindh      , Karachi     , payroll     , 12/11/2023     ,                 19.0, <25k                ,                23000.0,          1, True           ,             16.7,              0,               0, Yes        ,             29200.0, 0            ,          457, N
C108919    , 39  , Islamabad  , Islamabad   , borrower    , 2022-02-01     ,                 41.0, <25k                ,                17800.0,          4, Yes            ,             15.4,              0,               1, 0          ,                 0.0, False        ,          493, N
C108920    , 32  , Sindh      , Hyderabad   , saver       , 2024-05-20     ,                 13.0, 25-50k              ,                28400.0,          1, Yes            ,             10.0,              1,               0, True       ,              3600.0, False        ,          429, N
C108921    , 39  , ajk-gb     , Muzaffarabad, borrower    , "Jan 07, 2024" ,                 17.0,                     ,                38100.0,          3, True           ,              9.4,              1,               1, 0          ,                 0.0, False        ,          468, N
C108922    , 34  , Sindh      , Hyderabad   , payroll     , 2024-04-20     ,                 13.0, 50-100k             ,                55900.0,          3, True           ,             15.2,              1,               1, 1          ,             69700.0, N            ,          454, N
C108923    , 34  , Punjab     , Multan      , saver       , 23/12/2023     ,                 18.0, 100-250k            ,               103400.0,          3, True           ,              5.7,              0,               1, Yes        ,             23800.0, False        ,          513, N
C108924    , 41  , Punjab     , Faisalabad  , payroll     , 2023-04-03     ,                 27.0, <25k                ,                18700.0,          1, 1              ,             10.3,              0,               2, 0          ,                 0.0, False        ,          455, N
C108925    , 35  , PUNJAB     , Faisalabad  , borrower    , 2024-03-25     ,                 14.0, 25-50k              ,                25200.0,          2, True           ,             12.6,              1,               0, 0          ,                 0.0, False        ,          445, N
C108926    , -999, Punjab     , Faisalabad  , payroll     , 2024-05-23     ,                 13.0, 25-50k              ,                36600.0,          0, Yes            ,             23.6,              0,               3, Yes        ,              3700.0, False        ,          431, N
C108927    , 45  , KP         , Mardan      , payroll     , 01/01/2024     ,                     , <25k                ,                17800.0,          0, False          ,             10.0,              0,               1, True       ,             17800.0, 0            ,          495, N
C108928    , 31  , Punjab     , Multan      , saver       , 2023-08-05     ,                 23.0, 25-50k              ,                58600.0,          2, True           ,             14.3,              0,               0, True       ,             28000.0, False        ,          458, N
C108929    , 34  , Islamabad  , Islamabad   , saver       , 2022-02-26     ,                 40.0, <25k                ,                17100.0,          3, 1              ,             11.3,              1,               1, True       ,             10900.0, False        ,          482, N
C108930    , 45  , PUNJAB     , Lahore      , saver       , 2024-01-22     ,                 17.0, 25-50k              ,                32900.0,          2, True           ,              5.5,              0,               1, True       ,             21100.0, False        ,          455, N
C108931    , 54  , Islamabad  , Islamabad   , saver       , 2022-01-05     ,                 42.0, 25-50k              ,                51800.0,          3, Yes            ,              7.9,              1,               1, Yes        ,              5900.0, 1            ,          494, N
C108932    , 21  , Punjab     , Rawalpindi  , saver       , 2024-02-29     ,                 15.0, 25-50k              ,                26500.0,          1, Yes            ,              5.9,              1,               0, Yes        ,             34500.0, Yes          ,          446, N
C108933    , 33  , PUNJAB     , Lahore      , payroll     , 19/11/2023     ,                 19.0, 25-50k              ,                48100.0,          2, Yes            ,             10.9,              1,               0, False      ,                 0.0, False        ,          458, N
C108934    , 18  , Punjab     , Sargodha    , saver       , 2022-05-02     ,                     , <25k                ,                15600.0,          3, Yes            ,              9.7,              2,               1, True       ,               700.0, N            ,          449, N
C108935    , 36  , PUNJAB     , Multan      , payroll     , 2022-09-07     ,                 34.0, <25k                ,                34900.0,          3, Yes            ,             13.1,              1,               0, False      ,                 0.0, N            ,          503, N
C108936    , 31  , punjab     , Multan      , merchant    , 2020-11-07     ,                 56.0, 50-100k             ,                48600.0,          1, True           ,             48.1,              0,               1, N          ,                 0.0, False        ,          536, N
C108937    , 35  , Balochistan, Quetta      , payroll     , 2024-03-04     ,                 16.0, 25-50k              ,                27200.0,          1, True           ,             14.3,              3,               1, N          ,                 0.0, False        ,          422, N
C108938    , 42  , Punjab     , Lahore      , borrower    , 2024-02-03     ,                 17.0, 100-250k            ,               135300.0,          4, True           ,              9.9,              1,               2, False      ,                 0.0, True         ,          499, N
C108939    , 23  , Punjab     , Sargodha    , borrower    , 2023-07-14     ,                 24.0, 25-50k              ,                23100.0,          4, Yes            ,             13.0,              0,               0, 0          ,                 0.0, False        ,          541, N
C108940    , 28  , Punjab     , Faisalabad  , saver       , 2022-06-24     ,                 36.0, 100-250k            ,                78600.0,          1, Yes            ,              9.7,              2,               0, True       ,             12100.0, Yes          ,          461, Y
C108941    , 36  , KP         , Mardan      , payroll     , 2023-01-13     ,                 30.0, 25-50k              ,                32600.0,          0, True           ,             14.4,              0,               3, False      ,                 0.0, False        ,          454, N
C108942    , 29  , Punjab     , Multan      , borrower    , 2024-05-12     ,                 13.0, 25-50k              ,                31400.0,          0, True           ,             15.4,              0,               1, N          ,                 0.0, 0            ,          413, N
C108943    , 29  , Sindh      , Karachi     , borrower    , 15/08/2023     ,                 23.0, 50-100k             ,                39100.0,          0, True           ,              9.4,              1,               3, N          ,                 0.0, 0            ,          454, N
C108944    , 22  , Islamabad  , Islamabad   , saver       , 2023-10-02     ,                 21.0, 25-50k              ,                24300.0,          2, True           ,              7.6,              0,               0, 1          ,              3600.0, True         ,          473, N
C108945    , 18  , Punjab     , Faisalabad  , saver       , 2023-11-06     ,                 19.0, 25-50k              ,                39200.0,          3, Yes            ,              8.7,              0,               1, True       ,              2400.0, N            ,          448, N
C108946    , 32  , punjab     , Lahore      , borrower    , 2023-11-13     ,                 19.0, 100-250k            ,               134900.0,          1, 1              ,             13.9,              1,               2, False      ,                 0.0, False        ,          452, N
C108947    , 48  , Punjab     , Multan      , payroll     , 2023-04-07     ,                 27.0, <25k                ,                17400.0,          2, 1              ,             14.7,              2,               0, False      ,                 0.0, N            ,          472, N
C108948    , 48  , ISLAMABAD  , Islamabad   , borrower    , 22/04/2024     ,                 13.0, 25-50k              ,                57800.0,          2, Yes            ,             12.4,              2,               0, 0          ,                 0.0, False        ,          376, Y
C108949    , 56  , Punjab     , Sargodha    , payroll     , 07/10/2023     ,                 21.0, <25k                ,                22000.0,          0, True           ,             21.4,              1,               0, False      ,                 0.0, False        ,          463, N
C108950    , 42  , Islamabad  , Islamabad   , saver       , 2023-06-24     ,                 24.0, 25-50k              ,                27000.0,          1, Yes            ,              7.9,              2,               1, Yes        ,              5000.0, Yes          ,          428, N
C108951    , 32  , punjab     , Multan      , borrower    , 21/11/2023     ,                     ,                     ,                29000.0,          3, N              ,              9.4,              1,               0, 1          ,              1500.0, 1            ,          497, N
C108952    , 19  , Punjab     , Multan      , merchant    , 2022-04-14     ,                 39.0, 50-100k             ,                77400.0,          1, True           ,             42.7,              1,               0, True       ,              5200.0, 0            ,          529, N
C108953    , 37  , KP         , Abbottabad  , saver       , 14/07/2021     ,                 48.0, <25k                ,                11000.0,          2, Yes            ,              6.8,              1,               2, True       ,              5900.0, False        ,          498, N
C108954    , 28  , sindh      , Hyderabad   , payroll     , 2023-03-06     ,                 28.0, 25-50k              ,                32000.0,          3, 1              ,              9.7,              0,               0, False      ,                 0.0, Yes          ,          450, N
C108955    , 29  , Punjab     , Multan      , payroll     , 2023-12-25     ,                 18.0, 25-50k              ,                39800.0,          0, True           ,             10.8,              1,               1, False      ,                 0.0, False        ,          456, N
C108956    , 21  , KP         , Peshawar    , payroll     , "Jan 18, 2024" ,                 17.0, 50-100k             ,                48500.0,          3, True           ,             10.6,              0,               0, N          ,                 0.0, N            ,          471, N
C108957    , 23  , Punjab     , Rawalpindi  , payroll     , "May 29, 2024" ,                 13.0, <25k                ,                22700.0,          1, False          ,             13.8,              1,               1, False      ,                 0.0, N            ,          422, N
C108958    , 41  , islamabad  , Islamabad   , payroll     , 2023-10-05     ,                 21.0, 25-50k              ,                33800.0,          0, Yes            ,              9.2,              1,               1, False      ,                 0.0, False        ,          470, N
C108959    , 28  , Sindh      , Sukkur      , borrower    , 2023-02-17     ,                 27.0, <25k                ,                25000.0,          2, True           ,             21.7,              1,               2, N          ,                 0.0, 0            ,          428, N
C108960    , 31  , Islamabad  , Islamabad   , payroll     , 2024-05-29     ,                 13.0, <25k                ,                14500.0,          2, True           ,              8.1,              2,               1, N          ,                 0.0, 0            ,          431, N
C108961    , 37  , sindh      , Hyderabad   , saver       , 07/05/2024     ,                 13.0, 25-50k              ,                25600.0,          2, Yes            ,              9.1,              1,               3, True       ,              2900.0, 0            ,          449, N
C108962    , 44  , Sindh      , Karachi     , saver       , 2024-03-27     ,                 14.0, 25-50k              ,                32300.0,          0, 1              ,             10.4,              1,               1, True       ,             15800.0, True         ,          468, N
C108963    , 23  , Islamabad  , Islamabad   , payroll     , 2022-08-20     ,                 34.0, 25-50k              ,                29000.0,          2, 1              ,             18.7,              1,               2, 0          ,                 0.0, False        ,          447, N
C108964    , 50  , Sindh      , Karachi     , merchant    , 2022-04-30     ,                 38.0, 25-50k              ,                29700.0,          2, True           ,             64.2,              0,               2, False      ,                 0.0, N            ,          490, N
C108965    , 33  , Punjab     , Lahore      , borrower    , 2023-08-29     ,                 22.0, <25k                ,                25400.0,          3, True           ,             23.2,              1,               0, 0          ,                 0.0, 1            ,          461, N
C108966    , 30  , Sindh      , Karachi     , merchant    , 2024-03-09     ,                 16.0,                     ,                52800.0,          2, True           ,             74.0,              1,               1, False      ,                 0.0, 0            ,          440, N
C108967    , 37  , Punjab     , Lahore      , saver       , 2021-04-14     ,                 51.0, 25-50k              ,                32700.0,          3, Yes            ,              7.1,              1,               0, Yes        ,             15400.0, False        ,          570, N
C108968    , 18  , Sindh      , Sukkur      , saver       , 2023-05-21     ,                 25.0, <25k                ,                18700.0,          3, True           ,             10.1,              0,               3, Yes        ,              9700.0, True         ,          513, N
C108969    , 29  , AJK-GB     , Muzaffarabad, borrower    , 2023-07-16     ,                 24.0, 25k-50k             ,                48600.0,          1, True           ,             31.4,              1,               0, False      ,                 0.0, N            ,          488, N
C108970    , 34  , Sindh      , Sukkur      , merchant    , 2022-09-02     ,                 34.0,                     ,               127100.0,          2, N              ,             30.5,              1,               1, True       ,              4900.0, 0            ,          486, N
C108971    , 30  , Balochistan, Quetta      , merchant    , 2024-05-28     ,                 13.0, 50-100k             ,                45200.0,          3, True           ,             49.3,              1,               0, False      ,                 0.0, False        ,          401, N
C108972    , 27  , punjab     , Rawalpindi  , payroll     , 2024-03-01     ,                 16.0,                     ,                21200.0,          2, N              ,             12.5,              0,               1, True       ,            115800.0, False        ,          433, N
C108973    , 37  , punjab     , Faisalabad  , merchant    , 07/07/2021     ,                 48.0, 25-50k              ,                57000.0,          2, False          ,             55.9,              0,               0, False      ,                 0.0, N            ,          505, N
C108974    , 34  , Punjab     , Multan      , payroll     , 2017-08-01     ,                 96.0, <25k                ,                17000.0,          0, True           ,             17.0,              1,               2, True       ,              6500.0, False        ,          530, N
C108975    , 29  , Punjab     , Lahore      , merchant    , 2022-11-21     ,                 31.0, <25k                ,                29400.0,          1, True           ,             75.1,              0,               2, False      ,                 0.0, False        ,          433, N
C108976    , 28  , PUNJAB     , Lahore      , borrower    , 2024-05-05     ,                 14.0,                     ,                11000.0,          3, True           ,             14.9,              1,               1, N          ,                 0.0, False        ,          435, N
C108977    , 31  , Punjab     , Sargodha    , saver       , 2019-12-09     ,                     ,                     ,                81300.0,          3, 1              ,              4.5,              0,               1, True       ,              7200.0, False        ,          575, N
C108978    , 27  , Punjab     , Rawalpindi  , borrower    , 2024-01-20     ,                 17.0, 25-50k              ,                33600.0,          1, Yes            ,              8.2,              2,               1, N          ,                 0.0, False        ,          441, N
C108979    , 44  , Sindh      , Sukkur      , merchant    , 23/09/2023     ,                 21.0,                     ,                46200.0,          3, True           ,             55.2,              0,               1, False      ,                 0.0, N            ,          502, N
C108980    , 39  , KP         , Abbottabad  , payroll     , 2024-02-27     ,                 15.0, 25-50k              ,                39500.0,          3, True           ,             22.3,              0,               0, False      ,                 0.0, 0            ,          458, N
C108981    , 23  , KP         , Peshawar    , merchant    , "Oct 11, 2018" ,                 82.0, 100-250k            ,                90200.0,          1, True           ,             40.7,              0,               0, False      ,                 0.0, False        ,          583, N
C108982    , 29  , kp         , Mardan      , borrower    , 2022-08-21     ,                 34.0, 25-50k              ,                45700.0,          0, Yes            ,              7.0,              0,               1, N          ,                 0.0, False        ,          500, N
C108983    , 23  , Islamabad  , Islamabad   , saver       , 2021-07-15     ,                 48.0,                     ,                21600.0,          0, Yes            ,              6.7,              0,               0, True       ,              8600.0, False        ,          550, N
C108984    , 38  , KP         , Mardan      , payroll     , 12/09/2023     ,                 22.0, <25k                ,                23900.0,          0, False          ,             20.4,              0,               0, 0          ,                 0.0, True         ,          424, N
C108985    , 38  , Sindh      , Sukkur      , borrower    , 2022-08-24     ,                 34.0, 100-250k            ,                77100.0,          0, Yes            ,              7.3,              0,               3, True       ,              4300.0, 0            ,          492, N
C108986    , 32  , Punjab     , Lahore      , saver       , 2021-01-03     ,                 54.0, <25k                ,                19000.0,          0, N              ,             11.8,              1,               1, True       ,              2700.0, True         ,          476, N
C108987    , 34  , punjab     , Lahore      , merchant    , 2022-10-23     ,                     , 100-250k            ,                93100.0,          3, False          ,             77.6,              3,               1, False      ,                 0.0, False        ,          475, N
C108988    , 37  , Punjab     , Lahore      , payroll     , 2024-02-23     ,                 15.0,                     ,                18900.0,          1, Yes            ,             11.6,              0,               1, 0          ,                 0.0, N            ,          452, N
C108989    , 35  , Islamabad  , Islamabad   , payroll     , 14/03/2024     ,                 16.0, <25k                ,                28700.0,          1, N              ,             16.3,              0,               2, False      ,                 0.0, False        ,          446, N
C108990    , 45  , Punjab     , Sargodha    , borrower    , 2023-05-23     ,                 25.0, 50-100k             ,                71800.0,          2, True           ,             10.7,              4,               0, False      ,                 0.0, False        ,          463, N
C108991    , 33  , islamabad  , Islamabad   , merchant    , 2023-08-19     ,                 21.0, 25-50k              ,                39300.0,          1, Yes            ,             32.0,              2,               4, 0          ,                 0.0, Yes          ,          414, N
C108992    , 42  , Punjab     , Multan      , merchant    , "Sep 30, 2023" ,                 21.0, 50-100k             ,                53100.0,          1, True           ,             48.1,              1,               0, False      ,                 0.0, N            ,          435, N
C108993    , 50  , Punjab     , Faisalabad  , payroll     , 08/04/2020     ,                 63.0,                     ,                38800.0,          2, 1              ,              9.2,              1,               2, True       ,              1300.0, N            ,          547, N
C108994    , 22  , balochistan, Gwadar      , payroll     , 2023-10-23     ,                 20.0, 25k-50k             ,                31300.0,          1, True           ,             17.5,              1,               1, False      ,                 0.0, False        ,          461, N
C108995    , 26  , KP         , Abbottabad  , saver       , 2023-03-29     ,                 27.0, <25k                ,                26900.0,          1, True           ,              6.3,              1,               1, Yes        ,             13100.0, False        ,          505, N
C108996    , 21  , AJK-GB     , Muzaffarabad, merchant    , 2023-09-16     ,                 20.0, <25k                ,                15500.0,          1, 1              ,             24.0,              2,               2, 0          ,                 0.0, False        ,          413, N
C108997    , 28  , Sindh      , Sukkur      , saver       , 2023-11-24     ,                 19.0, <25k                ,                26400.0,          1, True           ,              5.9,              2,               1, True       ,              3400.0, Yes          ,          408, Y
C108998    , 32  , Islamabad  , Islamabad   , borrower    , 2022-10-05     ,                 33.0, 25-50k              ,                38300.0,          1, 1              ,             11.8,              0,               0, True       ,             21200.0, N            ,          507, N
C108999    , 37  , Sindh      , Karachi     , payroll     , 26/08/2023     ,                 21.0, 100-250k            ,                91900.0,          1, False          ,             15.1,              0,               6, False      ,                 0.0, False        ,          463, N
C109000    , 18  , Punjab     , Rawalpindi  , payroll     , 15/09/2020     ,                 57.0, 50-100k             ,                65100.0,          3, 1              ,             15.1,              2,               0, N          ,                 0.0, True         ,          542, N
C109001    , 33  , Punjab     , Rawalpindi  , payroll     , 2024-01-01     ,                 17.0, 50-100k             ,                66000.0,          1, True           ,             11.0,              1,               1, True       ,              2600.0, N            ,          491, N
C109002    , 30  , sindh      , Karachi     , borrower    , 25/12/2022     ,                 30.0, 25-50k              ,                35100.0,          1, Yes            ,             27.0,              0,               1, N          ,                 0.0, False        ,          514, N
C109003    , 43  , Islamabad  , Islamabad   , payroll     , 2024-04-12     ,                 14.0,                     ,                 9100.0,          2, Yes            ,             15.5,              1,               0, False      ,                 0.0, False        ,          446, N
C109004    , 24  , BALOCHISTAN, Quetta      , borrower    , 2023-08-05     ,                 23.0, <25k                ,                11800.0,          0, 1              ,              6.0,              1,               1, N          ,                 0.0, False        ,          434, N
C109005    , 36  , Islamabad  , Islamabad   , borrower    , 2022-04-14     ,                 39.0, 50-100k             ,                66600.0,          1, Yes            ,             20.1,              0,               2, False      ,                 0.0, N            ,          530, N
C109006    , 46  , Sindh      , Sukkur      , payroll     , 2023-07-09     ,                 24.0, <25k                ,                15100.0,          0, N              ,             13.2,              0,               1, True       ,             16000.0, N            ,          435, N
C109007    , 38  , Sindh      , Hyderabad   , saver       , 2022-05-16     ,                 38.0, 50-100k             ,                60500.0,          2, N              ,              8.2,              0,               0, Yes        ,              3600.0, False        ,          501, 
C109008    , 36  , Sindh      , Karachi     , saver       , 2024-05-12     ,                     , 50-100k             ,                64900.0,          0, Yes            ,             11.3,              0,               1, Yes        ,              3500.0, True         ,          478, N
C109009    , 22  , Islamabad  , Islamabad   , payroll     , 2023-06-18     ,                 24.0, <25k                ,                23700.0,          3, True           ,             13.9,              1,               1, True       ,             61900.0, 0            ,          436, N
C109010    , 24  , Punjab     , Sargodha    , borrower    , 26/01/2024     ,                 16.0,                     ,                69800.0,          2, False          ,             10.6,              2,               0, N          ,                 0.0, False        ,          408, N
C109011    , 18  , Punjab     , Multan      , payroll     , 2024-04-29     ,                 14.0, 50-100k             ,                63700.0,          2, True           ,             13.7,              0,               4, 0          ,                 0.0, False        ,          395, N
C109012    , 47  , Punjab     , Sargodha    , payroll     , 2024-05-15     ,                 13.0, <25k                ,                10900.0,          3, 1              ,             18.7,              1,               2, True       ,             13600.0, N            ,          412, N
C109013    , 34  , Sindh      , Hyderabad   , saver       , 2021-10-22     ,                 44.0, 25-50k              ,                35300.0,          2, True           ,              7.6,              1,               2, Yes        ,              7300.0, N            ,          483, N
C109014    , 37  , Balochistan, Quetta      , payroll     , 2024-02-08     ,                 17.0, 25-50k              ,                33700.0,          4, Yes            ,             13.9,              0,               1, False      ,                 0.0, False        ,          475, N
C109015    , 37  , Islamabad  , Islamabad   , saver       , 2023-06-27     ,                 23.0, 25-50k              ,                37500.0,          1, Yes            ,             10.4,              1,               2, True       ,              5900.0, N            ,          455, Y
C109016    , 47  , KP         , Mardan      , borrower    , 2022-09-21     ,                 33.0,                     ,                34700.0,          4, False          ,             10.4,              1,               0, 0          ,                 0.0, True         ,          443, N
C109017    , 30  , Balochistan, Gwadar      , merchant    , 2024-05-03     ,                 14.0, 50-100k             ,                56800.0,          2, N              ,             31.6,              0,               0, N          ,                 0.0, 0            ,          451, N
C109018    , 38  , balochistan, Gwadar      , payroll     , 2023-12-22     ,                 18.0, <25k                ,                19400.0,          1, Yes            ,             13.8,              1,               0, 0          ,                 0.0, True         ,          484, N
C109019    , 24  , Balochistan, Gwadar      , merchant    , 2023-12-22     ,                 18.0, 25-50k              ,                42100.0,          1, 1              ,             33.2,              1,               0, N          ,                 0.0, False        ,          483, N
C109020    , 46  , Sindh      , Sukkur      , borrower    , 2022-08-08     ,                 35.0, 25-50k              ,                46300.0,          2, Yes            ,             18.3,              0,               0, False      ,                 0.0, False        ,          499, N
C109021    , 30  , Islamabad  , Islamabad   , saver       , 2024-01-29     ,                 16.0, 100-250k            ,               114200.0,          3, True           ,             13.3,              0,               0, 1          ,             20600.0, True         ,          451, N
C109022    , 22  , Islamabad  , Islamabad   , borrower    , 2024-05-24     ,                     , 100-250k            ,                99500.0,          2, False          ,             28.0,              1,               2, True       ,              5000.0, False        ,          415, N
C109023    , 28  , punjab     , Faisalabad  , payroll     , "Apr 23, 2022" ,                 15.0, 25-50k              ,                36500.0,          1, False          ,              7.5,              1,               1, True       ,              9700.0, False        ,          468, N
C109024    , 18  , Punjab     , Sargodha    , borrower    , "Oct 25, 2022" ,                 32.0, 25-50k              ,                30500.0,          3, True           ,              9.6,              1,               4, False      ,                 0.0, False        ,          489, N
