customer_id, month   , txn_count, txn_value_pkr
C103589    , Jan-2025, 2        ,        2960.0
C103590    , Jan-2025, 0        ,           0.0
C103591    , Jan-2025, 0        ,           0.0
C103592    , Jan-2025, 5        ,        6100.0
C103593    , Jan-2025, 3        ,        4890.0
C103594    , Jan-2025, 6        ,        6190.0
C103595    , Jan-2025, 3        ,       16110.0
C103596    , Jan-2025, 15       ,       14360.0
C103597    , Jan-2025, 5        ,        8850.0
C103598    , Jan-2025, 25       ,       59750.0
C103599    , Jan-2025, 11       ,       28860.0
C103600    , Jan-2025, 1        ,        3860.0
C103601    , Jan-2025, 5        ,        8250.0
C103602    , Jan-2025, 15       ,       50740.0
C103603    , Jan-2025, 9        ,       12210.0
C103604    , Jan-2025, 3        ,       13290.0
C103605    , Jan-2025, 17       ,       42440.0
C103606    , Jan-2025, 4        ,       13840.0
C103607    , Jan-2025, 2        ,        5370.0
C103608    , Jan-2025, 4        ,       10850.0
C103609    , Jan-2025, 23       ,       24280.0
C103610    , Jan-2025, 5        ,       25320.0
C103611    , Jan-2025, 6        ,       20420.0
C103612    , Jan-2025, 2        ,        4520.0
C103613    , Jan-2025, 5        ,       12820.0
C103614    , Jan-2025, 14       ,       33800.0
C103615    , Jan-2025, 2        ,        2140.0
C103616    , Jan-2025, 5        ,       11840.0
C103617    , Jan-2025, 8        ,       20420.0
C103618    , Jan-2025, 7        ,       15480.0
C103619    , Jan-2025, 20       ,       50190.0
C103620    , Jan-2025, 5        ,       11370.0
C103621    , Jan-2025, 7        ,       29750.0
C103622    , Jan-2025, 2        ,        4980.0
C103623    , Jan-2025, 7        ,       11260.0
C103624    , Jan-2025, 0        ,           0.0
C103625    , Jan-2025, 4        ,       14240.0
C103626    , Jan-2025, 8        ,       18770.0
C103627    , Jan-2025, 2        ,        3630.0
C103628    , Jan-2025, 2        ,        5870.0
C103629    , Jan-2025, 11       ,       30070.0
C103630    , Jan-2025, 3        ,        4870.0
C103631    , Jan-2025, 3        ,        7670.0
C103632    , Jan-2025, 27       ,       43150.0
C103633    , Jan-2025, 25       ,       72300.0
C103634    , Jan-2025, 6        ,       10340.0
C103635    , Jan-2025, 6        ,       11820.0
C103636    , Jan-2025, 4        ,       11940.0
C103637    , Jan-2025, 3        ,        9230.0
C103638    , Jan-2025, 4        ,        4520.0
C103639    , Jan-2025, 7        ,       11250.0
C103640    , Jan-2025, 24       ,       46940.0
C103641    , Jan-2025, 9        ,       18420.0
C103642    , Jan-2025, 0        ,           0.0
C103643    , Jan-2025, 4        ,        3120.0
C103644    , Jan-2025, 4        ,        3570.0
C103645    , Jan-2025, 6        ,        9400.0
C103646    , Jan-2025, 6        ,       10930.0
C103647    , Jan-2025, 16       ,        9420.0
C103648    , Jan-2025, 4        ,       11350.0
C103649    , Jan-2025, 11       ,       17380.0
C103650    , Jan-2025, 2        ,        5360.0
C103651    , Jan-2025, 5        ,        7410.0
C103652    , Jan-2025, 12       ,       25150.0
C103653    , Jan-2025, 3        ,        5530.0
C103654    , Jan-2025, 1        ,        4390.0
C103655    , Jan-2025, 1        ,        2880.0
C103656    , Jan-2025, 16       ,       17780.0
C103657    , Jan-2025, 4        ,       21060.0
C103658    , Jan-2025, 5        ,        7460.0
C103659    , Jan-2025, 8        ,       20280.0
C103660    , Jan-2025, 4        ,       22570.0
C103661    , Jan-2025, 6        ,       16110.0
C103662    , Jan-2025, 4        ,        9190.0
C103663    , Jan-2025, 3        ,        4500.0
C103664    , Jan-2025, 3        ,        4380.0
C103665    , Jan-2025, 2        ,        2670.0
C103666    , Jan-2025, 3        ,        3840.0
C103667    , Jan-2025, 5        ,        7320.0
C103668    , Jan-2025, 13       ,       12870.0
C103669    , Jan-2025, 2        ,        5220.0
C103670    , Jan-2025, 3        ,       10630.0
C103671    , Jan-2025, 22       ,       42820.0
C103672    , Jan-2025, 6        ,       10430.0
C103673    , Jan-2025, 3        ,        1890.0
C103674    , Jan-2025, 2        ,        9040.0
C103675    , Jan-2025, 8        ,       33780.0
C103676    , Jan-2025, 7        ,       38200.0
C103677    , Jan-2025, 3        ,        5500.0
C103678    , Jan-2025, 8        ,       50880.0
C103679    , Jan-2025, 5        ,       13760.0
C103680    , Jan-2025, 5        ,        4720.0
C103681    , Jan-2025, 4        ,        5110.0
C103682    , Jan-2025, 4        ,        9850.0
C103683    , Jan-2025, 5        ,       14420.0
C103684    , Jan-2025, 1        ,        3130.0
C103685    , Jan-2025, 2        ,        2240.0
C103686    , Jan-2025, 6        ,       14070.0
C103687    , Jan-2025, 1        ,        1500.0
C103688    , Jan-2025, 10       ,       28500.0
C103689    , Jan-2025, 6        ,        9580.0
C103690    , Jan-2025, 5        ,       22110.0
C103691    , Jan-2025, 3        ,        5140.0
C103692    , Jan-2025, 2        ,        5440.0
C103693    , Jan-2025, 14       ,       53740.0
C103694    , Jan-2025, 3        ,        7970.0
C103695    , Jan-2025, 17       ,       92600.0
C103696    , Jan-2025, 6        ,        5070.0
C103698    , Jan-2025, 9        ,       29040.0
C103699    , Jan-2025, 6        ,        8550.0
C103700    , Jan-2025, 6        ,        7540.0
C103701    , Jan-2025, 7        ,       31010.0
C103702    , Jan-2025, 5        ,        9760.0
C103703    , Jan-2025, 3        ,        7400.0
C103704    , Jan-2025, 15       ,       13800.0
C103705    , Jan-2025, 5        ,        4510.0
C103706    , Jan-2025, 3        ,        5890.0
C103707    , Jan-2025, 1        ,        1790.0
C103708    , Jan-2025, 1        ,        2870.0
C103709    , Jan-2025, 6        ,       26200.0
C103710    , Jan-2025, 2        ,        3750.0
C103711    , Jan-2025, 0        ,           0.0
C103712    , Jan-2025, 5        ,        7800.0
C103713    , Jan-2025, 17       ,       47440.0
C103714    , Jan-2025, 27       ,       29500.0
C103715    , Jan-2025, 35       ,       43700.0
C103716    , Jan-2025, 17       ,       56480.0
C103717    , Jan-2025, 8        ,       17210.0
C103718    , Jan-2025, 5        ,        4720.0
C103719    , Jan-2025, 21       ,       64750.0
C103720    , Jan-2025, 3        ,        9600.0
C103721    , Jan-2025, 2        ,        4540.0
C103722    , Jan-2025, 1        ,        1910.0
C103723    , Jan-2025, 6        ,       12910.0
C103724    , Jan-2025, 4        ,       11920.0
C103725    , Jan-2025, 4        ,        5460.0
C103726    , Jan-2025, 26       ,       40730.0
C103727    , Jan-2025, 4        ,        3930.0
C103728    , Jan-2025, 2        ,       10770.0
C103729    , Jan-2025, 1        ,        2640.0
C103730    , Jan-2025, 6        ,        5470.0
C103731    , Jan-2025, 2        ,        3690.0
C103732    , Jan-2025, 7        ,        8270.0
C103733    , Jan-2025, 4        ,       15160.0
C103734    , Jan-2025, 3        ,        7680.0
C103735    , Jan-2025, 4        ,        7250.0
C103736    , Jan-2025, 12       ,       11310.0
C103737    , Jan-2025, 4        ,       15120.0
C103738    , Jan-2025, 4        ,        4530.0
C103739    , Jan-2025, 3        ,        3750.0
C103740    , Jan-2025, 13       ,       15830.0
C103741    , Jan-2025, 0        ,           0.0
C103742    , Jan-2025, 3        ,        5640.0
C103743    , Jan-2025, 4        ,       11320.0
C103744    , Jan-2025, 2        ,        3750.0
C103745    , Jan-2025, 14       ,       24800.0
C103746    , Jan-2025, 2        ,       13650.0
C103747    , Jan-2025, 1        ,        2870.0
C103748    , Jan-2025, 5        ,       14080.0
C103749    , Jan-2025, 7        ,        7600.0
C103750    , Jan-2025, 5        ,        5240.0
C103751    , Jan-2025, 7        ,       13210.0
C103752    , Jan-2025, 1        ,        2370.0
C103753    , Jan-2025, 17       ,       32640.0
C103754    , Jan-2025, 26       ,       57780.0
C103755    , Jan-2025, 5        ,       12480.0
C103756    , Jan-2025, 12       ,       20710.0
C103757    , Jan-2025, 19       ,      123750.0
C103758    , Jan-2025, 8        ,       19270.0
C103759    , Jan-2025, 4        ,        6030.0
C103760    , Jan-2025, 1        ,        1640.0
C103761    , Jan-2025, 3        ,        7440.0
C103762    , Jan-2025, 1        ,        1870.0
C103763    , Jan-2025, 6        ,        8620.0
C103764    , Jan-2025, 2        ,        2330.0
C103765    , Jan-2025, 10       ,       16800.0
C103766    , Jan-2025, 5        ,       13260.0
C103767    , Jan-2025, 4        ,        5890.0
C103768    , Jan-2025, 19       ,       28980.0
C103769    , Jan-2025, 20       ,       34860.0
C103770    , Jan-2025, 1        ,        2420.0
C103771    , Jan-2025, 22       ,       18680.0
C103772    , Jan-2025, 2        ,        4000.0
C103773    , Jan-2025, 2        ,        3770.0
C103774    , Jan-2025, 7        ,       17860.0
C103775    , Jan-2025, 4        ,        3720.0
C103776    , Jan-2025, 27       ,       31450.0
C103777    , Jan-2025, 4        ,        2160.0
C103778    , Jan-2025, 2        ,        4730.0
C103779    , Jan-2025, 5        ,       17700.0
C103780    , Jan-2025, 0        ,           0.0
C103781    , Jan-2025, 4        ,        7780.0
C103782    , Jan-2025, 28       ,      178260.0
C103783    , Jan-2025, 8        ,       14680.0
C103784    , Jan-2025, 4        ,       15530.0
C103785    , Jan-2025, 11       ,       12110.0
C103786    , Jan-2025, 2        ,        4660.0
C103788    , Jan-2025, 15       ,       28780.0
C103789    , Jan-2025, 5        ,       13270.0
C103790    , Jan-2025, 1        ,        2530.0
C103791    , Jan-2025, 4        ,        6230.0
C103792    , Jan-2025, 9        ,        9450.0
C103793    , Jan-2025, 2        ,        4510.0
C103794    , Jan-2025, 10       ,       43620.0
C103795    , Jan-2025, 5        ,        4340.0
C103796    , Jan-2025, 9        ,        9840.0
C103797    , Jan-2025, 7        ,        5030.0
C103798    , Jan-2025, 5        ,        8210.0
C103799    , Jan-2025, 6        ,        8420.0
C103800    , Jan-2025, 0        ,           0.0
C103801    , Jan-2025, 3        ,        9080.0
C103802    , Jan-2025, 2        ,        2570.0
C103803    , Jan-2025, 3        ,        2520.0
C103804    , Jan-2025, 23       ,       44370.0
C103805    , Jan-2025, 7        ,        9720.0
C103806    , Jan-2025, 3        ,        4910.0
C103807    , Jan-2025, 5        ,       11780.0
C103808    , Jan-2025, 4        ,       10480.0
C103809    , Jan-2025, 1        ,        2930.0
C103810    , Jan-2025, 8        ,       27510.0
C103811    , Jan-2025, 5        ,        5200.0
C103812    , Jan-2025, 6        ,       11100.0
C103813    , Jan-2025, 2        ,        5010.0
C103814    , Jan-2025, 5        ,        6620.0
C103815    , Jan-2025, 17       ,      132650.0
C103816    , Jan-2025, 19       ,       43000.0
C103817    , Jan-2025, 0        ,           0.0
C103818    , Jan-2025, 4        ,       15560.0
C103819    , Jan-2025, 3        ,        3490.0
C103820    , Jan-2025, 3        ,        6600.0
C103821    , Jan-2025, 4        ,        7040.0
C103822    , Jan-2025, 5        ,       10760.0
C103823    , Jan-2025, 4        ,        8380.0
C103824    , Jan-2025, 16       ,       35080.0
C103825    , Jan-2025, 3        ,       10620.0
C103826    , Jan-2025, 5        ,        8230.0
C103827    , Jan-2025, 3        ,        6130.0
C103828    , Jan-2025, 3        ,        3010.0
C103829    , Jan-2025, 4        ,       21220.0
C103830    , Jan-2025, 14       ,       30480.0
C103831    , Jan-2025, 3        ,        5120.0
C103832    , Jan-2025, 4        ,        5310.0
C103833    , Jan-2025, 11       ,       16840.0
C103834    , Jan-2025, 9        ,       26130.0
C103835    , Jan-2025, 12       ,       34570.0
C103836    , Jan-2025, 2        ,       14140.0
C103837    , Jan-2025, 3        ,        1600.0
C103838    , Jan-2025, 10       ,       20760.0
C103839    , Jan-2025, 16       ,       21380.0
C103840    , Jan-2025, 4        ,        5930.0
C103841    , Jan-2025, 2        ,        2140.0
C103842    , Jan-2025, 12       ,       23310.0
C103843    , Jan-2025, 6        ,        7820.0
C103844    , Jan-2025, 4        ,        4500.0
C103845    , Jan-2025, 4        ,       19310.0
C103846    , Jan-2025, 3        ,        5340.0
C103847    , Jan-2025, 5        ,       14820.0
C103848    , Jan-2025, 8        ,       11100.0
C103849    , Jan-2025, 13       ,       22890.0
C103850    , Jan-2025, 3        ,        2420.0
C103851    , Jan-2025, 3        ,        3490.0
C103852    , Jan-2025, 16       ,       40780.0
C103853    , Jan-2025, 2        ,        6650.0
C103854    , Jan-2025, 13       ,       13490.0
C103855    , Jan-2025, 19       ,       19980.0
C103856    , Jan-2025, 7        ,       16600.0
C103857    , Jan-2025, 6        ,       15380.0
C103858    , Jan-2025, 14       ,       20510.0
C103859    , Jan-2025, 17       ,       25690.0
C103860    , Jan-2025, 10       ,       31360.0
C103861    , Jan-2025, 5        ,       20670.0
C103862    , Jan-2025, 3        ,        3220.0
C103863    , Jan-2025, 16       ,       30280.0
C103864    , Jan-2025, 1        ,        6340.0
C103865    , Jan-2025, 4        ,        7250.0
C103866    , Jan-2025, 1        ,        3150.0
C103867    , Jan-2025, 2        ,        2180.0
C103868    , Jan-2025, 3        ,        3180.0
C103869    , Jan-2025, 4        ,        6480.0
C103870    , Jan-2025, 3        ,       15210.0
C103871    , Jan-2025, 5        ,        8810.0
C103872    , Jan-2025, 11       ,       12080.0
C103873    , Jan-2025, 10       ,       36710.0
C103874    , Jan-2025, 7        ,        7290.0
C103875    , Jan-2025, 8        ,       27560.0
C103876    , Jan-2025, 4        ,       10970.0
C103877    , Jan-2025, 1        ,         900.0
C103878    , Jan-2025, 3        ,        5260.0
C103879    , Jan-2025, 4        ,       11430.0
C103880    , Jan-2025, 4        ,        5490.0
C103881    , Jan-2025, 24       ,       43570.0
C103882    , Jan-2025, 7        ,       12850.0
C103883    , Jan-2025, 4        ,       17140.0
C103884    , Jan-2025, 8        ,        6110.0
C103885    , Jan-2025, 6        ,        7910.0
C103886    , Jan-2025, 0        ,           0.0
C103887    , Jan-2025, 3        ,        3770.0
C103888    , Jan-2025, 27       ,       17720.0
C103889    , Jan-2025, 3        ,        4390.0
C103890    , Jan-2025, 3        ,        7760.0
C103891    , Jan-2025, 8        ,       12970.0
C103892    , Jan-2025, 4        ,       16050.0
C103893    , Jan-2025, 1        ,        3340.0
C103894    , Jan-2025, 8        ,       22350.0
C103895    , Jan-2025, 2        ,        1880.0
C103896    , Jan-2025, 2        ,        2430.0
C103897    , Jan-2025, 4        ,        4070.0
C103898    , Jan-2025, 3        ,        2540.0
C103899    , Jan-2025, 27       ,       69500.0
C103900    , Jan-2025, 1        ,        3990.0
C103901    , Jan-2025, 3        ,        5700.0
C103902    , Jan-2025, 2        ,        1580.0
C103903    , Jan-2025, 4        ,        6470.0
C103904    , Jan-2025, 7        ,       14310.0
C103905    , Jan-2025, 15       ,       41990.0
C103906    , Jan-2025, 8        ,       31850.0
C103907    , Jan-2025, 7        ,       15120.0
C103908    , Jan-2025, 8        ,       32640.0
C103909    , Jan-2025, 7        ,       28110.0
C103910    , Jan-2025, 1        ,        2830.0
C103911    , Jan-2025, 7        ,       13040.0
C103912    , Jan-2025, 5        ,        5800.0
C103913    , Jan-2025, 2        ,        3440.0
C103914    , Jan-2025, 5        ,        5780.0
C103915    , Jan-2025, 22       ,       45660.0
C103916    , Jan-2025, 3        ,        3630.0
C103917    , Jan-2025, 2        ,        5320.0
C103918    , Jan-2025, 35       ,       61730.0
C103919    , Jan-2025, 3        ,        3920.0
C103920    , Jan-2025, 11       ,       15940.0
C103921    , Jan-2025, 9        ,        7160.0
C103922    , Jan-2025, 5        ,       10410.0
C103923    , Jan-2025, 4        ,       10600.0
C103924    , Jan-2025, 2        ,        4920.0
C103925    , Jan-2025, 2        ,        1940.0
C103926    , Jan-2025, 2        ,        7080.0
C103927    , Jan-2025, 5        ,       10760.0
C103928    , Jan-2025, 19       ,       34630.0
C103929    , Jan-2025, 4        ,        4340.0
C103930    , Jan-2025, 3        ,        4580.0
C103931    , Jan-2025, 6        ,        7750.0
C103932    , Jan-2025, 1        ,        2580.0
C103933    , Jan-2025, 8        ,        6530.0
C103934    , Jan-2025, 6        ,        8250.0
C103935    , Jan-2025, 2        ,        2520.0
C103936    , Jan-2025, 18       ,       84440.0
C103937    , Jan-2025, 11       ,       38680.0
C103938    , Jan-2025, 4        ,        8200.0
C103939    , Jan-2025, 26       ,       74920.0
C103940    , Jan-2025, 3        ,        8810.0
C103941    , Jan-2025, 2        ,        7120.0
C103942    , Jan-2025, 3        ,        9500.0
C103943    , Jan-2025, 5        ,       18590.0
C103944    , Jan-2025, 2        ,        3480.0
C103945    , Jan-2025, 3        ,        6290.0
C103946    , Jan-2025, 1        ,        2060.0
C103947    , Jan-2025, 21       ,       69200.0
C103948    , Jan-2025, 4        ,        6770.0
C103949    , Jan-2025, 5        ,        9530.0
C103950    , Jan-2025, 2        ,        4280.0
C103951    , Jan-2025, 4        ,       18380.0
C103952    , Jan-2025, 2        ,        4700.0
C103953    , Jan-2025, 6        ,       20820.0
C103954    , Jan-2025, 17       ,       48180.0
C103955    , Jan-2025, 4        ,        5410.0
C103956    , Jan-2025, 5        ,        8780.0
C103957    , Jan-2025, 3        ,        5990.0
C103958    , Jan-2025, 30       ,       67150.0
C103959    , Jan-2025, 7        ,        6800.0
C103960    , Jan-2025, 4        ,        3400.0
C103961    , Jan-2025, 14       ,       41320.0
C103962    , Jan-2025, 2        ,       10320.0
C103963    , Jan-2025, 10       ,       31720.0
C103964    , Jan-2025, 5        ,        7970.0
C103965    , Jan-2025, 7        ,       10660.0
C103966    , Jan-2025, 3        ,        4340.0
C103967    , Jan-2025, 17       ,       33650.0
C103968    , Jan-2025, 5        ,       12340.0
C103969    , Jan-2025, 2        ,        5160.0
C103970    , Jan-2025, 5        ,       21610.0
C103971    , Jan-2025, 5        ,        5760.0
C103972    , Jan-2025, 10       ,       14300.0
C103973    , Jan-2025, 7        ,       12600.0
C103974    , Jan-2025, 4        ,       11600.0
C103975    , Jan-2025, 2        ,        6330.0
C103976    , Jan-2025, 14       ,       44150.0
C103977    , Jan-2025, 6        ,       13910.0
C103978    , Jan-2025, 10       ,       27150.0
C103979    , Jan-2025, 2        ,        5910.0
C103980    , Jan-2025, 3        ,        3450.0
C103981    , Jan-2025, 13       ,       34850.0
C103982    , Jan-2025, 4        ,       13520.0
C103983    , Jan-2025, 3        ,        5350.0
C103984    , Jan-2025, 7        ,        7160.0
C103985    , Jan-2025, 18       ,       20430.0
C103986    , Jan-2025, 1        ,        2300.0
C103987    , Jan-2025, 3        ,        6200.0
C103988    , Jan-2025, 3        ,        4520.0
C103989    , Jan-2025, 5        ,       14550.0
C103990    , Jan-2025, 4        ,        7120.0
C103991    , Jan-2025, 7        ,       15360.0
C103992    , Jan-2025, 3        ,        2940.0
C103993    , Jan-2025, 4        ,        6600.0
C103994    , Jan-2025, 3        ,        4410.0
C103995    , Jan-2025, 6        ,        9710.0
C103996    , Jan-2025, 3        ,        5710.0
C103997    , Jan-2025, 6        ,       15920.0
C103998    , Jan-2025, 2        ,        4600.0
C103999    , Jan-2025, 3        ,        2270.0
C104000    , Jan-2025, 13       ,       34630.0
C104001    , Jan-2025, 9        ,       15540.0
C104002    , Jan-2025, 2        ,        5800.0
C104003    , Jan-2025, 3        ,        2040.0
C104004    , Jan-2025, 28       ,       41170.0
C104005    , Jan-2025, 4        ,       16910.0
C104006    , Jan-2025, 8        ,       14020.0
C104007    , Jan-2025, 4        ,        8160.0
C104008    , Jan-2025, 3        ,        6540.0
C104009    , Jan-2025, 4        ,        7710.0
C104010    , Jan-2025, 1        ,        1450.0
C104011    , Jan-2025, 7        ,       15610.0
C104012    , Jan-2025, 10       ,       39180.0
C104013    , Jan-2025, 3        ,        7640.0
C104014    , Jan-2025, 3        ,        9340.0
C104015    , Jan-2025, 2        ,        7590.0
C104017    , Jan-2025, 2        ,        2630.0
C104018    , Jan-2025, 10       ,       19430.0
C104019    , Jan-2025, 7        ,       20110.0
C104020    , Jan-2025, 5        ,        5440.0
C104021    , Jan-2025, 3        ,        9770.0
C104022    , Jan-2025, 3        ,        4570.0
C104023    , Jan-2025, 5        ,        8170.0
C104024    , Jan-2025, 6        ,       10600.0
C104025    , Jan-2025, 10       ,       18720.0
C104026    , Jan-2025, 4        ,        3860.0
C104027    , Jan-2025, 9        ,       17200.0
C104028    , Jan-2025, 4        ,       16000.0
C104029    , Jan-2025, 4        ,       15530.0
C104030    , Jan-2025, 4        ,        9650.0
C104031    , Jan-2025, 0        ,           0.0
C104032    , Jan-2025, 1        ,        2520.0
C104033    , Jan-2025, 16       ,       58860.0
C104034    , Jan-2025, 2        ,        5260.0
C104035    , Jan-2025, 4        ,        9740.0
C104036    , Jan-2025, 2        ,        5200.0
C104037    , Jan-2025, 16       ,       21940.0
C104038    , Jan-2025, 3        ,        6440.0
C104039    , Jan-2025, 4        ,       15210.0
C104040    , Jan-2025, 6        ,       25490.0
C104041    , Jan-2025, 3        ,       13380.0
C104042    , Jan-2025, 4        ,        2990.0
C104043    , Jan-2025, 4        ,        4360.0
C104044    , Jan-2025, 10       ,       13730.0
C104045    , Jan-2025, 7        ,       18130.0
C104046    , Jan-2025, 2        ,        7330.0
C104047    , Jan-2025, 5        ,        8230.0
C104048    , Jan-2025, 3        ,       11600.0
C104049    , Jan-2025, 3        ,        2210.0
C104050    , Jan-2025, 3        ,        6620.0
C104051    , Jan-2025, 8        ,        6790.0
C104052    , Jan-2025, 2        ,        6300.0
C104053    , Jan-2025, 3        ,        8180.0
C104054    , Jan-2025, 3        ,        5550.0
C104055    , Jan-2025, 3        ,        5020.0
C104056    , Jan-2025, 6        ,        8180.0
C104057    , Jan-2025, 9        ,       40190.0
C104058    , Jan-2025, 2        ,        3580.0
C104059    , Jan-2025, 12       ,       17750.0
C104060    , Jan-2025, 2        ,        6560.0
C104061    , Jan-2025, 6        ,       14150.0
C104062    , Jan-2025, 2        ,        2470.0
C104063    , Jan-2025, 5        ,       16820.0
C104064    , Jan-2025, 9        ,       22460.0
C104065    , Jan-2025, 1        ,        2070.0
C104066    , Jan-2025, 7        ,       19520.0
C104067    , Jan-2025, 12       ,       35810.0
C104068    , Jan-2025, 4        ,        3620.0
C104069    , Jan-2025, 3        ,       15700.0
C104070    , Jan-2025, 1        ,        5840.0
C104071    , Jan-2025, 2        ,        1830.0
C104072    , Jan-2025, 7        ,       23060.0
C104073    , Jan-2025, 2        ,        6020.0
C104075    , Jan-2025, 7        ,       29210.0
C104076    , Jan-2025, 5        ,       10810.0
C104077    , Jan-2025, 22       ,       75450.0
C104078    , Jan-2025, 16       ,       58990.0
C104079    , Jan-2025, 3        ,        8010.0
C104080    , Jan-2025, 1        ,        3300.0
C104081    , Jan-2025, 3        ,        7330.0
C104082    , Jan-2025, 3        ,        9660.0
C104083    , Jan-2025, 1        ,         950.0
C104084    , Jan-2025, 2        ,        4430.0
C104085    , Jan-2025, 1        ,        1750.0
C104086    , Jan-2025, 6        ,       18290.0
C104087    , Jan-2025, 5        ,        9940.0
C104088    , Jan-2025, 0        ,           0.0
C104089    , Jan-2025, 9        ,       35140.0
C104090    , Jan-2025, 5        ,        5920.0
C104091    , Jan-2025, 6        ,        9040.0
C104092    , Jan-2025, 3        ,        3950.0
C104093    , Jan-2025, 5        ,        4230.0
C104094    , Jan-2025, 8        ,       10630.0
C104095    , Jan-2025, 5        ,       12040.0
C104096    , Jan-2025, 1        ,        2420.0
C104097    , Jan-2025, 3        ,        8630.0
C104098    , Jan-2025, 3        ,        6130.0
C104099    , Jan-2025, 2        ,        2410.0
C104100    , Jan-2025, 27       ,       26090.0
C104101    , Jan-2025, 5        ,        8020.0
C104102    , Jan-2025, 5        ,        8420.0
C104103    , Jan-2025, 24       ,       35560.0
C104104    , Jan-2025, 32       ,       30380.0
C104105    , Jan-2025, 4        ,        7100.0
C104106    , Jan-2025, 4        ,        4920.0
C104107    , Jan-2025, 23       ,       44000.0
C104108    , Jan-2025, 5        ,        8170.0
C104109    , Jan-2025, 14       ,       30620.0
C104110    , Jan-2025, 8        ,       21680.0
C104111    , Jan-2025, 6        ,        9370.0
C104112    , Jan-2025, 8        ,       20400.0
C104113    , Jan-2025, 1        ,        4070.0
C104114    , Jan-2025, 3        ,        1960.0
C104115    , Jan-2025, 3        ,        4160.0
C104116    , Jan-2025, 5        ,        9300.0
C104117    , Jan-2025, 3        ,        4140.0
C104118    , Jan-2025, 1        ,        1680.0
C104119    , Jan-2025, 1        ,        3080.0
C104120    , Jan-2025, 3        ,       11850.0
C104121    , Jan-2025, 5        ,       15240.0
C104122    , Jan-2025, 13       ,       28520.0
C104123    , Jan-2025, 2        ,        1310.0
C104124    , Jan-2025, 4        ,        5090.0
C104125    , Jan-2025, 3        ,        7010.0
C104126    , Jan-2025, 1        ,        2280.0
C104127    , Jan-2025, 7        ,        9950.0
C104128    , Jan-2025, 5        ,        4080.0
C104129    , Jan-2025, 5        ,        9030.0
C104130    , Jan-2025, 2        ,        4970.0
C104131    , Jan-2025, 9        ,        8040.0
C104132    , Jan-2025, 2        ,        5660.0
C104133    , Jan-2025, 6        ,       17240.0
C104134    , Jan-2025, 17       ,       51500.0
C104135    , Jan-2025, 4        ,       13730.0
C104136    , Jan-2025, 3        ,        6950.0
C104137    , Jan-2025, 1        ,        1480.0
C104138    , Jan-2025, 8        ,        8600.0
C104139    , Jan-2025, 10       ,       11060.0
C104140    , Jan-2025, 1        ,        1650.0
C104141    , Jan-2025, 3        ,        2050.0
C104142    , Jan-2025, 1        ,        2370.0
C104143    , Jan-2025, 2        ,        2020.0
C104144    , Jan-2025, 20       ,       49650.0
C104145    , Jan-2025, 6        ,        3520.0
C104146    , Jan-2025, 3        ,        3190.0
C104147    , Jan-2025, 1        ,        5010.0
C104148    , Jan-2025, 19       ,       26020.0
C104149    , Jan-2025, 4        ,       12700.0
C104150    , Jan-2025, 4        ,        6620.0
C104151    , Jan-2025, 1        ,        2340.0
C104152    , Jan-2025, 2        ,        5540.0
C104153    , Jan-2025, 3        ,        6520.0
C104154    , Jan-2025, 3        ,        4180.0
C104155    , Jan-2025, 5        ,        7120.0
C104156    , Jan-2025, 2        ,        3020.0
C104157    , Jan-2025, 1        ,        1990.0
C104158    , Jan-2025, 3        ,        8390.0
C104159    , Jan-2025, 3        ,        3770.0
C104160    , Jan-2025, 5        ,       12960.0
C104161    , Jan-2025, 11       ,       17220.0
C104162    , Jan-2025, 3        ,        9180.0
C104163    , Jan-2025, 3        ,        7500.0
C104164    , Jan-2025, 5        ,        6950.0
C104165    , Jan-2025, 0        ,           0.0
C104166    , Jan-2025, 40       ,       46510.0
C104167    , Jan-2025, 2        ,        1940.0
C104168    , Jan-2025, 3        ,        4170.0
C104169    , Jan-2025, 6        ,       19950.0
C104170    , Jan-2025, 17       ,       20040.0
C104171    , Jan-2025, 1        ,        3920.0
C104172    , Jan-2025, 9        ,       25590.0
C104173    , Jan-2025, 5        ,       12040.0
C104174    , Jan-2025, 5        ,        4250.0
C104175    , Jan-2025, 2        ,        4290.0
C104176    , Jan-2025, 2        ,        3740.0
C104177    , Jan-2025, 3        ,       16040.0
C104178    , Jan-2025, 7        ,       16290.0
C104179    , Jan-2025, 4        ,        7020.0
C104180    , Jan-2025, 5        ,        4280.0
C104181    , Jan-2025, 7        ,       11360.0
C104182    , Jan-2025, 5        ,       10680.0
C104183    , Jan-2025, 22       ,       21070.0
C104184    , Jan-2025, 3        ,        5010.0
C104185    , Jan-2025, 1        ,        1150.0
C104186    , Jan-2025, 4        ,        3880.0
C104187    , Jan-2025, 2        ,        3350.0
C104188    , Jan-2025, 0        ,           0.0
C104189    , Jan-2025, 6        ,        8490.0
C104190    , Jan-2025, 1        ,        1120.0
C104191    , Jan-2025, 5        ,       43810.0
C104192    , Jan-2025, 22       ,       54950.0
C104193    , Jan-2025, 4        ,        6750.0
C104194    , Jan-2025, 10       ,       13390.0
C104195    , Jan-2025, 1        ,        1450.0
C104196    , Jan-2025, 7        ,        5890.0
C104197    , Jan-2025, 9        ,       13950.0
C104198    , Jan-2025, 1        ,        1670.0
C104199    , Jan-2025, 28       ,       73260.0
C104200    , Jan-2025, 11       ,       14390.0
